Legal name,full_address,Lat,Long
NELSON AND DISTRICT MUSEUM ARCHIVES ART GALLERY AND HISTORICAL SOCIETY,"502 VERNON ST, NELSON, BC, V1L4E7, CA",49.4927636,-117.2944232
KOOTENAY REGION ASSOCIATION FOR COMMUNITY LIVING,"849 ERICKSON RD, CRESTON, BC, V0B1G3, CA",49.0873291,-116.517872
M. KOPERNIK (NICOLAUS COPERNICUS) FOUNDATION,"3150 ROSEMONT DRIVE, VANCOUVER, BC, V5S2C9, CA",49.21525399999999,-123.0394203
LAKES DISTRICT MUSEUM SOCIETY,"POST OFFICE BOX 266, BURNS LAKE, BC, V0J1E0, CA",54.2334148,-125.763613
LAKES DISTRICT SENIOR CITIZEN HOUSING ASSOCIATION,"PO BOX 38, BURNS LAKE, BC, V0J1E0, CA",54.2334148,-125.763613
LANGLEY CARE SOCIETY,"5451-204TH ST, LANGLEY, BC, V3A5M9, CA",49.10153709999999,-122.6572625
L'ARCHE GREATER VANCOUVER,"7401 SUSSEX AVENUE, BURNABY, BC, V5J3V6, CA",49.216859,-123.0055649
LDABC THE LEARNING CURVE SOCIETY,"5 - 774 BAY ST, VICTORIA, BC, V8T5E4, CA",48.436541,-123.363143
THE LILLOOET DISTRICT HOSPITAL FOUNDATION SOCIETY,"683 MAIN STREET, P. O. BOX 1657, LILLOOET, BC, V0K1V0, CA",50.69401569999999,-121.9329594
LILLOOET DISTRICT HISTORICAL SOCIETY,"BOX 441, LILLOOET, BC, V0K1V0, CA",50.69401569999999,-121.9329594
LITTLE MOUNTAIN RESIDENTIAL CARE & HOUSING SOCIETY,"330 EAST 36TH AVENUE, VANCOUVER, BC, V5W3Z4, CA",49.23751069999999,-123.0997913
L'CHAIM ADULT DAYCARE SOCIETY,"950 WEST 41ST AVE, VANCOUVER, BC, V5Z2N7, CA",49.2334436,-123.1267212
LONSDALE CREEK DAY CARE CENTRE SOCIETY,"240 W - 21ST STREET, NORTH VANCOUVER, BC, V7M1Z4, CA",49.3286367,-123.0774718
THE CENTRE FOR CHILD DEVELOPMENT OF THE LOWER MAINLAND,"9460 140 ST, SURREY, BC, V3V5Z4, CA",49.1746554,-122.8337249
ST. LEONARD'S YOUTH AND FAMILY SERVICES SOCIETY,"7181 ARCOLA WAY, BURNABY, BC, V5E0A6, CA",49.2195218,-122.9556854
LOWER SIMILKAMEEN COMMUNITY SERVICES SOCIETY,"720 3RD ST, KEREMEOS, BC, V0X1N3, CA",49.20502020000001,-119.8328889
LOYAL PROTESTANT ASSOCIATION,"P.O. BOX 1190, STN. MAIN, COQUITLAM, BC, V3J6Z9, CA",49.2499664,-122.865416
LUTHER COURT SOCIETY,"1525 CEDAR HILL CROSS RD, VICTORIA, BC, V8P5M1, CA",48.4623374,-123.336449
RICK HANSEN FOUNDATION,"300 3820 CESSNA DRIVE, RICHMOND, BC, V7B0A2, CA",49.1858826,-123.1438302
THE FAMILY EDUCATION AND SUPPORT CENTRE,"22554 LOUGHEED HWY, MAPLE RIDGE, BC, V2X2V1, CA",49.2169052,-122.597331
MAPLE RIDGE HISTORICAL SOCIETY,"22520 116TH AVE, MAPLE RIDGE, BC, V2X0S4, CA",49.2103675,-122.5975252
ARCHWAY COMMUNITY SERVICES SOCIETY,"2420 MONTROSE AVE, ABBOTSFORD, BC, V2S3S9, CA",49.0461038,-122.2901085
MCGREGOR CHILD CARE SOCIETY,"1155 BROADWAY E, VANCOUVER, BC, V5T4V5, CA",49.2633438,-123.0808706
MCLAREN HOUSING SOCIETY OF BRITISH COLUMBIA,"200-649 HELMCKEN ST, VANCOUVER, BC, V6B5R1, CA",49.2780821,-123.1241912
MENNONITE CENTRAL COMMITTEE (MCC) BRITISH COLUMBIA,"201 - 33933 GLADYS AVE, ABBOTSFORD, BC, V2S2E8, CA",49.0465233,-122.2844844
MERRITT YOUTH & FAMILY RESOURCES SOCIETY,"2172 COUTLEE AVE, PO BOX 1153, MERRITT, BC, V1K1B8, CA",50.1081982,-120.7860175
MISSION ASSOCIATION FOR COMMUNITY LIVING,"33345 2ND AVE, MISSION, BC, V2V1K4, CA",49.1355611,-122.3014884
MISSION COMMUNITY SERVICES SOCIETY,"33179 2ND AVE, MISSION, BC, V2V1J9, CA",49.135515,-122.3050854
THE MOUNT NEWTON CENTRE SOCIETY,"2158 MOUNT NEWTON X ROAD, SAANICHTON, BC, V8M2B2, CA",48.5944709,-123.4106445
MOUNT PLEASANT COMMUNITY CENTRE ASSOCIATION,"1 KINGSWAY, VANCOUVER, BC, V5T3H7, CA",49.2643035,-123.1004011
NORTHERN BRITISH COLUMBIA MUSEUM ASSOCIATION,"PO BOX 669, PRINCE RUPERT, BC, V8J3S1, CA",54.302994,-130.3367439
NAKUSP CHILD CARE SOCIETY,"BOX 285, NAKUSP, BC, V0G1R0, CA",50.2398537,-117.8011055
VANCOUVER ISLAND CRISIS SOCIETY,"P/O BOX 1118, NANAIMO, BC, V9R6E7, CA",49.163745,-124.036115
NANAIMO ASSOCIATION FOR COMMUNITY LIVING,"201 96 CAVAN STREET, NANAIMO, BC, V9R2V1, CA",49.1627426,-123.9349136
CLAY TREE SOCIETY FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES,"838 OLD VICTORIA ROAD, NANAIMO, BC, V9R6A1, CA",49.1471949,-123.9370138
THE NANAIMO & DISTRICT MUSEUM SOCIETY,"100 MUSEUM WAY, NANAIMO, BC, V9R5J8, CA",49.165002,-123.936467
NANAIMO FAMILY LIFE ASSOCIATION,"1070 TOWNSITE RD, NANAIMO, BC, V9S1M6, CA",49.1793084,-123.9656518
"NATIONAL COUNCIL OF JEWISH WOMEN OF CANADA, VANCOUVER SECTION","302-950 WEST 41ST AVE, VANCOUVER, BC, V5Z2N7, CA",49.23315789999999,-123.112736
NECHAKO VALLEY HISTORICAL SOCIETY,"PO BOX 1515, VANDERHOOF, BC, V0J3A0, CA",53.8029091,-123.5559323
NELSON COMMUNITY SERVICES SOCIETY,"201 518 LAKE ST, NELSON, BC, V1L4C6, CA",49.4937181,-117.2944285
NEW CHELSEA SOCIETY,"205 - 4300 NORTH FRASER WAY, BURNABY, BC, V5J0B3, CA",49.1996237,-123.0062189
NEW VIEW SOCIETY,"2050 MARY HILL RD, PORT COQUITLAM, BC, V3C2Z8, CA",49.253531,-122.7783871
"CANADIAN MENTAL HEALTH ASSOCIATION, KAMLOOPS BRANCH","857 SEYMOUR ST, KAMLOOPS, BC, V2C2H6, CA",50.6747397,-120.3196869
NISGA'A VALLEY HEALTH AUTHORITY,"POST OFFICE BOX 234, GITLAXT'AAMIKS, BC, V0J1A0, CA",55.20578,-129.07833
PACIFIC COMMUNITY RESOURCES SOCIETY,"2780 BROADWAY E, VANCOUVER, BC, V5M1Y8, CA",49.261362,-123.0476313
NORTH ISLAND CRISIS AND COUNSELLING CENTRE SOCIETY,"BOX 2446, PORT HARDY, BC, V0N2P0, CA",50.7207083,-127.4968729
NORTH OKANAGAN COMMUNITY LIFE SOCIETY,"4102 PLEASANT VALLEY RD, VERNON, BC, V1T4M2, CA",50.2728909,-119.2536363
NORTH OKANAGAN YOUTH AND FAMILY SERVICES SOCIETY,"3100-32 AVE, VERNON, BC, V1T2L9, CA",50.26521,-119.2726
CAPITAL CITY VOLUNTEER SERVICES ASSOCIATION,"547 MICHIGAN STREET, VICTORIA, BC, V8V1S5, CA",48.4167794,-123.3712043
NORTH SHORE CONNEXIONS SOCIETY,"1070 ROOSEVELT CRESCENT, NORTH VANCOUVER, BC, V7P1M3, CA",49.3221172,-123.1040941
"LIVING SYSTEMS: FAMILY SYSTEMS COUNSELLING, EDUCATION, TRAINING AND RESEARCH SOCIETY","209-1500 MARINE DRIVE, NORTH VANCOUVER, BC, V7P1T7, CA",49.3241695,-123.1150184
NORTH SHORE CRISIS SERVICES SOCIETY,"200 - 147 16TH ST W, NORTH VANCOUVER, BC, V7M1T3, CA",49.3229451,-123.0744307
NORTH SHORE WOMEN'S CENTRE SOCIETY,"131 EAST 2ND STREET, NORTH VANCOUVER, BC, V7L1C2, CA",49.3119599,-123.0768224
NORWEGIAN OLD PEOPLE'S HOME ASSOCIATION,"7725 4 ST, BURNABY, BC, V3N5B6, CA",49.222035,-122.927667
OKANAGAN COMMEMORATIVE PIONEER CULTURAL SOCIETY,"403 - 3003 GATEBY PL, VERNON, BC, V1T9H5, CA",50.2649813,-119.2816285
STARBRIGHT CHILDREN'S DEVELOPMENT CENTRE ASSOCIATION,"1546 BERNARD AVENUE, KELOWNA, BC, V1Y6R9, CA",49.8866892,-119.4645087
THE OKANAGAN INDIAN EDUCATIONAL RESOURCES SOCIETY,"154 ENOWKIN TRAIL, PENTICTON, BC, V2A0E1, CA",49.4991381,-119.5937077
OSOYOOS CHILD CARE CENTRE SOCIETY,"6609 89TH ST, OSOYOOS, BC, V0H1V1, CA",49.0281217,-119.4681284
THE VI FINEDAY FAMILY SHELTER SOCIETY,"1906 WEST 15TH AVENUE, VANCOUVER, BC, V6J2L3, CA",49.2578937,-123.1486074
AUTISM SOCIETY OF BRITISH COLUMBIA,"3688 CESSNA DR, RICHMOND, BC, V7B1C7, CA",49.1885084,-123.1428691
PLEA COMMUNITY SERVICES SOCIETY OF BRITISH COLUMBIA,"3894 COMMERCIAL STREET, VANCOUVER, BC, V5N4G2, CA",49.2504636,-123.0677835
PACIFIC POST-PARTUM SUPPORT SOCIETY,"200-7342 WINSTON ST, BURNABY, BC, V5A2H1, CA",49.2492706,-122.9503262
SOURCES COMMUNITY RESOURCES SOCIETY,"201-15252 32ND AVE, SURREY, BC, V3Z0R7, CA",49.0607896,-122.7986883
PEMBERTON AND DISTRICT MUSEUM AND ARCHIVES SOCIETY,"PO BOX 267, PEMBERTON, BC, V0N2L0, CA",50.322028,-122.8050498
PENDER HARBOUR & DISTRICT HEALTH CENTRE SOCIETY,"PO BOX 308, MADEIRA PARK, BC, V0N2H0, CA",49.5305532,-124.1613757
MENNONITE CARE HOME SOCIETY OF RICHMOND,"11331 MELLIS DR, RICHMOND, BC, V6X1L8, CA",49.1866772,-123.0985384
OPTIONS FOR SEXUAL HEALTH,"3550 EAST HASTINGS ST, VANCOUVER, BC, V5K2A7, CA",49.2809761,-123.0269838
PLEASANT VIEW HOUSING SOCIETY 1980,"7530 HURD ST, MISSION, BC, V2V3H9, CA",49.1382217,-122.3318356
PORT ALBERNI FAMILY GUIDANCE ASSOCIATION,"3039 4TH AVE, PORT ALBERNI, BC, V9Y2B8, CA",49.2340919,-124.805811
ALBERNI COMMUNITY AND WOMEN'S SERVICES SOCIETY,"3082 3RD AVE, PORT ALBERNI, BC, V9Y2A5, CA",49.2342089,-124.8078706
PORT COQUITLAM DAY CARE SOCIETY,"50-3150 COAST MERIDIAN RD, PORT COQUITLAM, BC, V3B5J8, CA",49.269368,-122.7546208
PORT COQUITLAM SENIOR CITIZENS HOUSING SOCIETY,"2111 HAWTHORNE AVE, PORT COQUITLAM, BC, V3C1W3, CA",49.2576729,-122.776624
PORT HARDY HERITAGE SOCIETY,"PO 2126, PORT HARDY, BC, V0N2P0, CA",50.7207083,-127.4968729
INCLUSION POWELL RIVER SOCIETY,"201-4675 MARINE AVE, POWELL RIVER, BC, V8A2L2, CA",49.8422896,-124.5287408
POWELL RIVER HISTORICAL MUSEUM & ARCHIVES ASSOCIATION,"P.O. BOX 42, POWELL RIVER, BC, V8A4Z5, CA",49.846315,-124.5204383
THE POWELL RIVER SUNSET HOMES SOCIETY,"P.O. BOX 146, POWELL RIVER, BC, V8A4Z5, CA",49.846315,-124.5204383
PRINCE GEORGE ALANO SOCIETY,"1540 6TH AVE, PRINCE GEORGE, BC, V2L5B5, CA",53.9158684,-122.7516453
PRINCE GEORGE REGIONAL ART GALLERY ASSOCIATION,"725 CIVIC PLAZA, PRINCE GEORGE, BC, V2L5T1, CA",53.91323089999999,-122.7496194
PRINCE RUPERT ASSOCIATION FOR COMMUNITY LIVING,"PO BOX 442, PRINCE RUPERT, BC, V8J3R2, CA",54.302994,-130.3367439
PRINCETON FAMILY SERVICES SOCIETY,"P.O.BOX 1331, 56 KENLEY AVENUE, PRINCETON, BC, V0X1W0, CA",49.4606506,-120.5057834
PRINCETON & DISTRICT COMMUNITY SERVICES SOCIETY,"P.O.BOX 1960, PRINCETON, BC, V0X1W0, CA",49.4589588,-120.5061567
HAIDA GWAII MUSEUM SOCIETY,"PO BOX 1373, SECOND BEACH ROAD, SKIDEGATE, BC, V0T1S1, CA",53.2490997,-131.9971963
ISLANDS WELLNESS SOCIETY,"PO BOX 207, 204 OCEANVIEW DRIVE, QUEEN CHARLOTTE, BC, V0T1S0, CA",53.2545846,-132.0824927
QUEEN MARY COMMUNITY SERVICES ASSOCIATION,"230 WEST KEITH ROAD, NORTH VANCOUVER, BC, V7M1L8, CA",49.3187722,-123.0781515
QUESNEL COMMUNITY LIVING ASSOCIATION,"658 DOHERTY DR, QUESNEL, BC, V2J1B9, CA",52.9718039,-122.5122781
THE QUESNEL CHILD AND YOUTH SUPPORT SOCIETY,"12-665 FRONT STREET, QUESNEL, BC, V2J2K9, CA",52.983011,-122.4992439
REACH CENTRE ASSOCIATION,"1145 COMMERCIAL DRIVE, VANCOUVER, BC, V5L3X3, CA",49.2743925,-123.0697999
COMMUNITY CONNECTIONS (REVELSTOKE) SOCIETY,"PO BOX 2880, REVELSTOKE, BC, V0E2S0, CA",50.998115,-118.195672
REVELSTOKE MUSEUM AND ARCHIVES ASSOCIATION,"PO BOX 1908, REVELSTOKE, BC, V0E2S0, CA",50.998115,-118.195672
THE RICHMOND ART GALLERY ASSOCIATION,"180-7700 MINORU GATE, RICHMOND, BC, V6Y1R9, CA",49.163814,-123.1409957
RICHMOND FAMILY PLACE SOCIETY,"8660 ASH ST, RICHMOND, BC, V6Y2S3, CA",49.15010710000001,-123.119168
RICHMOND INTERMEDIATE CARE SOCIETY,"6260 BLUNDELL RD, RICHMOND, BC, V7C5C4, CA",49.1552203,-123.1552927
RICHMOND MULTICULTURAL COMMUNITY SERVICES SOCIETY,"210-7000 MINORU BLVD, RICHMOND, BC, V6Y3Z5, CA",49.1614308,-123.1397768
RICHMOND SOCIETY FOR COMMUNITY LIVING,"170-7000 MINORU BOULEVARD, RICHMOND, BC, V6Y3Z5, CA",49.1621274,-123.139679
RICHMOND WOMEN'S RESOURCE CENTRE ASSOCIATION,"UNIT 110-7000 MINORU BLVD, RICHMOND, BC, V6Y3Z5, CA",49.1622657,-123.1396846
ROCK CREEK COMMUNITY MEDICAL SOCIETY,"BOX 9, ROCK CREEK, BC, V0H1Y0, CA",49.0559264,-118.9976835
ROSSLAND HISTORICAL MUSEUM AND ARCHIVES ASSOCIATION,"PO BOX 26, GD, ROSSLAND, BC, V0G1Y0, CA",49.0781415,-117.8000037
ROSSLAND PUBLIC LIBRARY ASSOCIATION,"2180 COLUMBIA AVE BOX 190, ROSSLAND, BC, V0G1Y0, CA",49.0771697,-117.7974913
VICTORIA HOSPITALS FOUNDATION,"WILSON BLOCK, 1952 BAY STREET, VICTORIA, BC, V8R1J8, CA",48.4321083,-123.3290564
SALT SPRING AND SOUTHERN GULF ISLANDS COMMUNITY SERVICES SOCIETY,"268 FULFORD-GANGES ROAD, SALT SPRING ISLAND, BC, V8K2K6, CA",48.8470345,-123.5011045
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"3213 FRASER ST, VANCOUVER, BC, V5V4B8, CA",49.2561313,-123.090098
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"7252 KERR ST, VANCOUVER, BC, V5S3V2, CA",49.2177189,-123.040552
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"409 BLAIR AVE, NEW WESTMINSTER, BC, V3L4A4, CA",49.2287234,-122.8980362
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"280 TRANS CANADA HWY, DUNCAN, BC, V9L3P9, CA",48.77648010000001,-123.6985253
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"525 JOHNSON ST, VICTORIA, BC, V8W1M2, CA",48.42761609999999,-123.3697761
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"1377 BURNS RD, GIBSONS, BC, V0N1V1, CA",49.4321569,-123.476713
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"555 HOMER ST, VANCOUVER, BC, V6B1K8, CA",49.2824531,-123.1128874
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"P.O. BOX 505, SALMOM ARM, BC, V1E1H6, CA",50.7002709,-119.2826034
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"PO BOX 4293, SMITHERS, BC, V0J2N0, CA",54.782355,-127.1685541
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"2695 QUADRA ST, VICTORIA, BC, V8T4E3, CA",48.43922629999999,-123.3588391
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"952 ARM ST, VICTORIA, BC, V9A4G7, CA",48.4418579,-123.3934011
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"119 CORDOVA ST E, VANCOUVER, BC, V6A1K8, CA",49.2824234,-123.1012752
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"6460 NO. 4 RD, RICHMOND, BC, V6Y2S9, CA",49.16566,-123.1133541
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"PO BOX 38048, RPO KING EDWARD MAL, VANCOUVER, BC, V5Z4L9, CA",49.2484456,-123.1265611
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"596 HASTINGS ST E, VANCOUVER, BC, V6A4K9, CA",49.2810127,-123.091679
THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA/CONSEIL DE DIRECTION DE L'ARMÉE DU SALUT DU CANADA,"16585 16 HWY W, HOUSTON, BC, V0J1Z1, CA",54.4814658,-126.7482708
SERENDIPITY CHILD DEVELOPMENT SOCIETY,"PO BOX 395, MADEIRA PARK, BC, V0N2H0, CA",49.5305532,-124.1613757
ACTION LINE HOUSING SOCIETY,"3755 MCGILL ST, BURNABY, BC, V5C1M2, CA",49.2886319,-123.021942
SFU CHILDCARE SOCIETY,"8888 UNIVERSITY DRIVE, BURNABY, BC, V5A1S6, CA",49.2770626,-122.9161002
SHAUGHNESSY HEIGHTS EARLY LEARNING CENTRE SOCIETY,"1550 WEST 33RD AVENUE, VANCOUVER, BC, V6M1A7, CA",49.2415607,-123.1411908
SHUSWAP ASSOCIATION FOR COMMUNITY LIVING,"PO BOX 153, SALMON ARM, BC, V1E4N3, CA",50.7019667,-119.2803042
SILVER THREADS SERVICE SENIOR CITIZENS ACTIVITY CENTRE,"286 HAMPTON ROAD, VICTORIA, BC, V8Z1H1, CA",48.4547295,-123.3920422
1UP VICTORIA SINGLE PARENT RESOURCE CENTRE SOCIETY,"602 GORGE RD E, VICTORIA, BC, V8T2W6, CA",48.43967749999999,-123.3701301
SMITHERS COMMUNITY SERVICES ASSOCIATION,"BOX 3759, SMITHERS, BC, V0J2N0, CA",54.782355,-127.1685541
SOUTH CARIBOO ELIZABETH FRY SOCIETY,"BOX 603, ASHCROFT, BC, V0K1A0, CA",50.7259246,-121.2804736
PATHWAYS: ADDICTION RESOURCE CENTRE,"1-996 MAIN ST, PENTICTON, BC, V2A5E4, CA",49.4895725,-119.5875618
SOUTH OKANAGAN LEARNING FOR LITTLE PEOPLE SOCIETY,"PO BOX 22032 RPO PENTICTON PLA, PENTICTON, BC, V2A8L1, CA",49.4713767,-119.5714481
SOUTH PEACE CHILD DEVELOPMENT SOCIETY,"9001 10TH ST, DAWSON CREEK, BC, V1G4T1, CA",55.77368670000001,-120.2304723
SOUTH PEACE COMMUNITY RESOURCE SOCIETY,"PO BOX 713, DAWSON CREEK, BC, V1G4H7, CA",55.759483,-120.236201
SOUTH PEACE HISTORICAL SOCIETY,"900 ALASKA AVE, DAWSON CREEK, BC, V1G4T6, CA",55.75982250000001,-120.2270992
SOUTH SIMILKAMEEN MUSEUM SOCIETY,"BOX 135, KEREMEOS, BC, V0X1N0, CA",49.20246239999999,-119.8294828
SOUTH VANCOUVER ISLAND HOUSING SOCIETY,"F100 - 7601 EAST SAANICH RD., SAANICHTON, BC, V8M0A4, CA",48.5882177,-123.4179032
SPARE TIME FUN CENTRE,"8370 CARTIER STREET, VANCOUVER, BC, V6P4T8, CA",49.2100994,-123.1367447
SPARWOOD PUBLIC LIBRARY ASSOCIATION,"P.O. BOX 1060, SPARWOOD, BC, V0B2G0, CA",49.7308665,-114.8861593
SPECTRUM SOCIETY FOR COMMUNITY LIVING,"3231 KINGSWAY, VANCOUVER, BC, V5R5K3, CA",49.2348815,-123.0369224
S.S. SICAMOUS MARINE HERITAGE SOCIETY,"1099 LAKESHORE DRIVE WEST, PENTICTON, BC, V2A1B7, CA",49.5015064,-119.6103868
STEVESTON HISTORICAL SOCIETY,"3811 MONCTON ST, RICHMOND, BC, V7E3A5, CA",49.1253356,-123.182924
STEWART HISTORICAL SOCIETY,"703 BRIGHTWELL STREET, P.O. BOX 402, STEWART, BC, V0T1W0, CA",55.9380225,-129.9913332
THE BLOOM GROUP COMMUNITY SERVICES SOCIETY,"331 POWELL ST, VANCOUVER, BC, V6A1G5, CA",49.2832432,-123.0968209
ST JOHN SOCIETY (BRITISH COLUMBIA & YUKON),"201 - 6111 CAMBIE ST, VANCOUVER, BC, V5Z3B2, CA",49.2295388,-123.1169454
ST. JUDE'S ANGLICAN HOME,"810 WEST 27TH AVENUE, VANCOUVER, BC, V5Z2G7, CA",49.2468958,-123.1229601
ST. MATTHEWS DAY CARE SOCIETY,"7355 CANADA WAY, RM 103, BURNABY, BC, V3N4Z6, CA",49.2230166,-122.9411932
ST. PATRICK'S HOUSE SOCIETY,"1735 YEW ST, PRINCE GEORGE, BC, V2L2X3, CA",53.9075357,-122.7649991
SUNSHINE COAST ASSOCIATION FOR COMMUNITY LIVING,"PO BOX 165, SECHELT, BC, V0N3A0, CA",49.5627453,-123.7532017
SUNSHINE COAST COMMUNITY SERVICES SOCIETY,"PO BOX 1069, SECHELT, BC, V0N3A0, CA",49.5627453,-123.7532017
SUNSHINE COAST LIONS HOUSING SOCIETY,"PO BOX 325, SECHELT, BC, V0N3A0, CA",49.5627453,-123.7532017
SURREY ASSOCIATION FOR COMMUNITY LIVING,"17687 - 56A AVENUE, SURREY, BC, V3S1G4, CA",49.1054443,-122.7325279
SWEDISH CANADIAN REST HOME ASSOCIATION,"7230 HALIFAX ST, BURNABY, BC, V5A0B2, CA",49.2674484,-122.9517702
TABOR HOME SOCIETY,"31944 SUNRISE CRES, ABBOTSFORD, BC, V2T1N5, CA",49.0466205,-122.3393698
TERRACE & DISTRICT COMMUNITY SERVICES SOCIETY,"#200 3219 EBY STREET, TERRACE, BC, V8G4R3, CA",54.5179925,-128.5992407
TERRACE PUBLIC LIBRARY ASSOCIATION,"4610 PARK AVE, TERRACE, BC, V8G1V6, CA",54.5184588,-128.5873746
APPLEDALE DAY CARE CENTRE,"PO 86, WINLAW, BC, V0G2J0, CA",49.610414,-117.563463
THE CHILDRENS FOUNDATION,"2750 EAST 18TH AVE, VANCOUVER, BC, V5M4W8, CA",49.25381429999999,-123.0485135
CRAIGDARROCH CASTLE HISTORICAL MUSEUM SOCIETY,"1050 JOAN CRES, VICTORIA, BC, V8S3L5, CA",48.42269659999999,-123.3437145
THE CRIDGE CENTRE FOR THE FAMILY,"1307 HILLSIDE AVE., VICTORIA, BC, V8T0A2, CA",48.43959,-123.35053
THE ELKFORD PUBLIC LIBRARY,"BOX 280, ELKFORD, BC, V0B1H0, CA",50.06292699999999,-114.8592628
PACIFICA TREATMENT CENTRE SOCIETY,"1755 EAST 11TH AVENUE, VANCOUVER, BC, V5N1Y9, CA",49.2606139,-123.0684745
THE JEWISH HISTORICAL SOCIETY OF BRITISH COLUMBIA,"6184 ASH ST, VANCOUVER, BC, V5Z3G9, CA",49.2289009,-123.1176251
THE KELOWNA & DISTRICT SAFETY COUNCIL SOCIETY,"395 HARTMAN RD, KELOWNA, BC, V1X2M9, CA",49.898908,-119.380668
THE KINSMEN REHABILITATION FOUNDATION OF BRITISH COLUMBIA,"1403 - 1190 PIPELINE RD, COQUITLAM, BC, V3B7T9, CA",49.2832,-122.78656
THE LOWER MAINLAND PURPOSE SOCIETY FOR YOUTH AND FAMILIES,"40 BEGBIE ST, NEW WESTMINSTER, BC, V3M3L9, CA",49.202047,-122.9112575
THE MARITIME MUSEUM OF BRITISH COLUMBIA SOCIETY,"744 DOUGLAS ST, VICTORIA, BC, V8W3M6, CA",48.4218702,-123.36631
THE NATURE TRUST OF BRITISH COLUMBIA,"500 - 888 DUNSMUIR ST, VANCOUVER, BC, V6C3K4, CA",49.2845427,-123.1183473
THE NEW VISTA SOCIETY,"7550 ROSEWOOD ST, BURNABY, BC, V5E3Z3, CA",49.2241338,-122.9456636
THE CANADIAN SOCIETY OF INTESTINAL RESEARCH,"231-3665 KINGSWAY, VANCOUVER, BC, V5R5W2, CA",49.2326922,-123.0241836
O'KEEFE RANCH & INTERIOR HERITAGE SOCIETY,"BOX 955, VERNON, BC, V1T6M8, CA",50.2656562,-119.2719942
THE TERRY FOX FOUNDATION,"150 - 8960 UNIVERSITY HIGH ST, BURNABY, BC, V5A4Y6, CA",49.2780221,-122.9117238
THE THREE LINKS CARE SOCIETY,"2934 EAST 22ND AVENUE, VANCOUVER, BC, V5M2Y4, CA",49.2503409,-123.0430008
TSOW-TUN LE LUM SOCIETY,"699 CAPILANO ROAD, P.O. BOX 370, LANTZVILLE, BC, V0R2H0, CA",49.2494597,-124.1241214
INSPIREHEALTH SOCIETY,"1330 WEST 8TH AVENUE, 2ND FLOOR, VANCOUVER, BC, V6H4A6, CA",49.2643046,-123.1344507
TRAFALGAR OUT-OF-SCHOOL CARE SOCIETY,"4020 TRAFALGAR ST, VANCOUVER, BC, V6L2M5, CA",49.250339,-123.1644826
THE TRAIL DISTRICT DAY CARE SOCIETY,"1583 5TH AVE, TRAIL, BC, V1R1T9, CA",49.0993836,-117.6985015
THE TRAIL HISTORICAL SOCIETY,"1505 BAY AVE, TRAIL, BC, V1R4B2, CA",49.0948466,-117.7060064
TRAIL & DISTRICT PUBLIC LIBRARY,"1505 BAY AVE, TRAIL, BC, V1R4B2, CA",49.0948466,-117.7060064
TUMBLER RIDGE PUBLIC LIBRARY ASSOCIATION,"BOX 70, 340 FRONT ST, TUMBLER RIDGE, BC, V0C2W0, CA",55.125286,-121.002634
OAK COUNSELLING SERVICES SOCIETY,"949 WEST 49TH AVENUE, VANCOUVER, BC, V5Z2T1, CA",49.2268719,-123.1276884
